5.960000	-7.109948
5.970000	-7.126277
5.980000	-7.142464
5.990000	-7.158507
6.000000	-7.174408
6.010000	-7.190165
6.020000	-7.205779
6.030000	-7.221248
6.040000	-7.236573
6.050000	-7.251753
6.060000	-7.266788
6.070000	-7.281678
6.080000	-7.296422
6.090000	-7.311020
6.100000	-7.325472
6.110000	-7.339778
6.120000	-7.353936
6.130000	-7.367948
6.140000	-7.381812
6.150000	-7.395529
6.160000	-7.409097
6.170000	-7.422518
6.180000	-7.435790
6.190000	-7.448913
6.200000	-7.461888
6.210000	-7.474713
6.220000	-7.487388
6.230000	-7.499914
6.240000	-7.512290
6.250000	-7.524516
6.260000	-7.536591
6.270000	-7.548516
6.280000	-7.560289
6.290000	-7.571911
6.300000	-7.583382
6.310000	-7.594701
6.320000	-7.605868
6.330000	-7.616884
6.340000	-7.627746
6.350000	-7.638457
6.360000	-7.649014
6.370000	-7.659419
6.380000	-7.669670
6.390000	-7.679768
6.400000	-7.689712
6.410000	-7.699503
6.420000	-7.709139
6.430000	-7.718621
6.440000	-7.727949
6.450000	-7.737123
6.460000	-7.746142
6.470000	-7.755005
6.480000	-7.763714
6.490000	-7.772267
6.500000	-7.780665
6.510000	-7.788908
6.520000	-7.796994
6.530000	-7.804925
6.540000	-7.812699
6.550000	-7.820317
6.560000	-7.827779
6.570000	-7.835085
6.580000	-7.842233
6.590000	-7.849225
6.600000	-7.856060
6.610000	-7.862737
6.620000	-7.869258
6.630000	-7.875621
6.640000	-7.881826
6.650000	-7.887874
6.660000	-7.893764
6.670000	-7.899496
6.680000	-7.905071
6.690000	-7.910487
6.700000	-7.915745
6.710000	-7.920844
6.720000	-7.925785
6.730000	-7.930568
6.740000	-7.935192
6.750000	-7.939658
6.760000	-7.943964
6.770000	-7.948112
6.780000	-7.952100
6.790000	-7.955930
6.800000	-7.959601
6.810000	-7.963112
6.820000	-7.966464
6.830000	-7.969657
6.840000	-7.972690
6.850000	-7.975564
6.860000	-7.978279
6.870000	-7.980834
6.880000	-7.983229
6.890000	-7.985464
6.900000	-7.987540
6.910000	-7.989456
6.920000	-7.991213
6.930000	-7.992809
6.940000	-7.994246
6.950000	-7.995523
6.960000	-7.996639
6.970000	-7.997596
6.980000	-7.998393
6.990000	-7.999030
7.000000	-7.999507
7.010000	-7.999824
7.020000	-7.999981
7.030000	-7.999978
7.040000	-7.999816
7.050000	-7.999493
7.060000	-7.999010
7.070000	-7.998367
7.080000	-7.997564
7.090000	-7.996601
7.100000	-7.995478
7.110000	-7.994195
7.120000	-7.992753
7.130000	-7.991150
7.140000	-7.989388
7.150000	-7.987466
7.160000	-7.985384
7.170000	-7.983143
7.180000	-7.980742
7.190000	-7.978181
7.200000	-7.975461
7.210000	-7.972581
7.220000	-7.969542
7.230000	-7.966343
7.240000	-7.962985
7.250000	-7.959468
7.260000	-7.955791
7.270000	-7.951956
7.280000	-7.947961
7.290000	-7.943807
7.300000	-7.939495
7.310000	-7.935024
7.320000	-7.930394
7.330000	-7.925605
7.340000	-7.920658
7.350000	-7.915553
7.360000	-7.910289
7.370000	-7.904867
7.380000	-7.899287
7.390000	-7.893549
7.400000	-7.887653
7.410000	-7.881599
7.420000	-7.875388
7.430000	-7.869019
7.440000	-7.862493
7.450000	-7.855809
7.460000	-7.848969
7.470000	-7.841971
7.480000	-7.834817
7.490000	-7.827506
7.500000	-7.820038
7.510000	-7.812414
7.520000	-7.804634
7.530000	-7.796697
7.540000	-7.788605
7.550000	-7.780357
7.560000	-7.771953
7.570000	-7.763394
7.580000	-7.754680
7.590000	-7.745810
7.600000	-7.736786
7.610000	-7.727607
7.620000	-7.718273
7.630000	-7.708785
7.640000	-7.699143
7.650000	-7.689346
7.660000	-7.679396
7.670000	-7.669293
7.680000	-7.659036
7.690000	-7.648626
7.700000	-7.638062
7.710000	-7.627347
7.720000	-7.616478
7.730000	-7.605457
7.740000	-7.594284
7.750000	-7.582960
7.760000	-7.571483
7.770000	-7.559855
7.780000	-7.548076
7.790000	-7.536146
7.800000	-7.524066
7.810000	-7.511834
7.820000	-7.499453
7.830000	-7.486921
7.840000	-7.474240
7.850000	-7.461410
7.860000	-7.448430
7.870000	-7.435301
7.880000	-7.422023
